SN,Name,Type,Year,Animation,Comedy,Crime,Fantasy,Action,Thriller,Romance,Family,Adventure,Mystery,Horror,Musical,War,Western,Sci-Fi,Film-Noir
245,"Glass Shield, The (1994)",Crime|Drama,1994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
246,Hoop Dreams (1994),Documentary,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,1994,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
248,Houseguest (1994),Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,Immortal Beloved (1994),Drama|Romance,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
250,Heavyweights (1994),Children's|Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,"Hunted, The (1995)",Action,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
252,I.Q. (1994),Comedy|Romance,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
253,Interview with the Vampire (1994),Drama|Horror,1994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
254,Jefferson in Paris (1995),Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,"Jerky Boys, The (1994)",Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,Junior (1994),Comedy|Sci-Fi,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
257,Just Cause (1995),Mystery|Thriller,1995,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children's|Comedy|Fantasy|Romance,1995,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
259,Kiss of Death (1995),Crime|Drama|Thriller,1995,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,1977,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
261,Little Women (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,"Little Princess, A (1995)",Children's|Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,Ladybird Ladybird (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,"Enfer, L' (1994)",Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,1992,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
267,Major Payne (1994),Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,Little Odessa (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,My Crazy Life (Mi vida loca) (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,Love Affair (1994),Drama|Romance,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
271,Losing Isaiah (1995),Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,"Madness of King George, The (1994)",Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,Mary Shelley's Frankenstein (1994),Drama|Horror,1994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
274,Man of the House (1995),Comedy,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,Mixed Nuts (1994),Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,Milk Money (1994),Comedy|Romance,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
277,Miracle on 34th Street (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,Miami Rhapsody (1995),Comedy,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,My Family (1995),Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,Murder in the First (1995),Drama|Thriller,1995,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
281,Nobody's Fool (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,Nell (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,New Jersey Drive (1995),Crime|Drama,1995,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
284,New York Cop (1996),Action|Crime,1996,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
285,Beyond Bedlam (1993),Drama|Horror,1993,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,1995,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
287,Nina Takes a Lover (1994),Comedy|Romance,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
288,Natural Born Killers (1994),Action|Thriller,1994,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
289,Only You (1994),Comedy|Romance,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
290,Once Were Warriors (1994),Crime|Drama,1994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
291,Poison Ivy II (1995),Thriller,1995,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
292,Outbreak (1995),Action|Drama|Thriller,1995,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
293,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,1994,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
294,"Perez Family, The (1995)",Comedy|Romance,1995,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
296,Pulp Fiction (1994),Crime|Drama,1994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
297,Panther (1995),Drama,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,Pushing Hands (1992),Comedy,1992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,Priest (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Quiz Show (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Picture Bride (1995),Drama|Romance,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
302,Queen Margot (La Reine Margot) (1994),Drama|Romance,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
303,"Quick and the Dead, The (1995)",Action|Adventure|Western,1995,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
304,Roommates (1995),Comedy|Drama,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Three Colors: Red (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Three Colors: Blue (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Three Colors: White (1994),Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,"Red Firecracker, Green Firecracker (1994)",Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,Rent-a-Kid (1995),Comedy,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,Relative Fear (1994),Horror|Thriller,1994,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
312,Stuart Saves His Family (1995),Comedy,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,"Swan Princess, The (1994)",Animation|Children's,1994,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,"Secret of Roan Inish, The (1994)",Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,"Specialist, The (1994)",Action,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
316,Stargate (1994),Action|Adventure|Sci-Fi,1994,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
317,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,1994,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
318,"Shawshank Redemption, The (1994)",Drama,1994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,Shallow Grave (1994),Thriller,1994,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
320,Suture (1993),Film-Noir|Thriller,1993,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
